country_code,country_name,source,report_no,progress_stage,company_serial,company_name,company_name_en,company_license_no,company_address,dept_receipt_no,product_serial,product_name,product_name_en,standard_code,expected_shortage_date,shortage_reason,last_supply_date,supply_type,inventory_date,inventory_quantity,patient_impact,normalization_plan,expected_normalization_date,report_date,process_date,public_disclosure,business_no,medicine_name,active_substance,strength,package_size,atc_code,status,shortage_start,estimated_end,scraped_at
KR,South Korea,MFDS,2013000017,처리완료,19550010,삼일제약(주),-,1314,경기도안산시단원구산단로216|반월공업단지비11-6(원시동),201300164307,198000169,포리부틴드라이시럽(트리메부틴),-,8806439016214,20130816,행정처분,20130816,생산,20130816,0,동일제제제네릭의약품인베부틴드라이시럽4.8mg/ml및크로부틴건조시럽787mg/100g이있어공급부족가능성은없을것으로판단됨,2013년9월16일이후정상공급계획,20130916,20130821,-,동의함,1348500765,포리부틴드라이시럽(트리메부틴),,,,,처리완료,2013-08-16,2013-09-16,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2013000021,처리완료,19940252,한국엠에스디(유),-,3281,서울마포구마포대로163(공덕동),201300185637,200009117,온코타이스주(비씨지StrainTice),-,8806555012107,20130925,생산처의생산지연으로인한공급지연,20130924,수입,20130925,0,온코타이스는방광암환자의TURBT시행후재발을방지하기위한면역치료에사용되는약제입니다.수술후1~2주간이후부터한주에하나씩총6번을투여하게되는induction단계가가장중요한데이치료를시행하는데에필요한수량은부족하지않을것으로생각됩니다.하지만이후시행하게되는유지요법에필요한수량은병원별로좀부족할수있다고생각됩니다.품절기간이길지않기때문에수술일정등을10월중순이후로연기하는등의조치를병원별로취하게할예정입니다.,지난9월2일에선적된물량이현재동물실험중에있습니다.이실험을거친후10월31일에정상공급예정입니다.,20131031,20130930,-,동의함,1338124859,온코타이스주(비씨지StrainTice),,,,,처리완료,2013-09-25,2013-10-31,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2013000011,처리완료,19920330,대한적십자사,-,2705,서울중구남산동3가32,201300119360,200108935,펜타글로빈주100mL(IgM고함유사람면역글로불린),-,8806553001813,20130531,제조소인독일의Biotest와현재국내공급업체간의계약종결됨에따라현재새로운국내공급업체와의계약협상진행중으로수입지연발생,20111004,수입,20130529,0,대체약물없음,-해외제조소와계약관련협상중으로협상완료후신속히국내공급예정-수입지연에따른품절을막기위해계약전임시물량발주및수입예정,20130801,20130531,-,동의함,2038200639,펜타글로빈주100mL(IgM고함유사람면역글로불린),,,,,처리완료,2013-05-31,2013-08-01,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2013000020,삭제,19940252,한국엠에스디(유),-,3281,서울마포구마포대로163(공덕동),201300182409,200009117,온코타이스주(비씨지StrainTice),-,8806558012107,20130925,생산처의생산지연에따른공급부족,20130925,수입,20130925,0,ㄴㅇㄹ,ㄴㅇㄹㄴ,20131031,-,-,동의함,1338124859,온코타이스주(비씨지StrainTice),,,,,삭제,2013-09-25,2013-10-31,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2013000022,처리완료,19930292,(주)삼오제약,-,2991,서울특별시강남구역삼로151|삼오빌딩7층(역삼동),201300186849,201103928,페데아주(이부프로펜),-,8806597008823,20131130,2013년페데아주수탁제조원인Merckle에서생산된완제품에서원인을알수없는이물질(visibleparticle)이발견되어생산을중단되었으며|위탁제조사인OrphanEurope에서Merckle사와협력하에이물생성에대한원인규명을위해노력하고있지만|현재까지명확한원인규명이되지않아생산재개를못하고있습니다.이처럼|원인조사및제품생산재개에필요한시간등을고려해볼때국내공급물량에대한충분한재고확보가어려워해당공급부족사태가발생하게되었습니다이와관련된증빙서류로2013년8월22일자OrphanEurope의공문을증빙서류로첨부하였습니다.(첨부문서),20131001,수입,20131001,45,페데아주는34주미만의미숙아에있어발생가능한동맥관개존증질환에사용되는희귀의약품이며|현재국내에서는이제품의대체약제가없는상황으로|심각한경우수술이대체치료법이될수있습니다.이에OrphanEurope에서는미국FDA에서페데아주와동일한효능효과로허가된네오프로펜(성분:ibuprofenlysine10mg/ml|2ml바이알)을희귀의약품센터를통하여공급하여환자치료에영향을최소화할수있도록노력중에있습니다.그리고국내에서도일시공급부족현생에대하여페데아주를사용하는병원및신생아학회에그내용을전달하고있습니다,폐사와OrphanEurope은해당공급문제가조만간해결될수있도록모든조치를취하고있으나현재까지공급재개일이결정되지는못하였습니다.이와관련하여추후변경사항이있을경우즉시알려드리도록하겠습니다.,20201001,20131001,-,동의함,1208128636,페데아주(이부프로펜),,,,,처리완료,2013-11-30,2020-10-01,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2012000018,신청중,19940252,한국엠에스디(유),-,3281,서울마포구마포대로163(공덕동),201300051813,200009064,프로디악스-23(폐렴구균백신),-,200009064,20130128,국가검정시험완료일지연,20121211,수입,20130218,0,2월에유행했던독감시즌에PPV접종을요청했던환자들에게백신접종및PPV백신접종이필요한환자군(i.e.65세이상노인|흡연자|만성질환자등)에게백신접종의어려움,최대한빠른시일내에정상화시키도록국검식약청선생님과긴밀하게협조를구하겠습니다.,20130305,20130218,-,동의함,1338124859,프로디악스-23(폐렴구균백신),,,,,신청중,2013-01-28,2013-03-05,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2013000023,처리완료,19920184,한국노바티스(주),-,2554,서울특별시중구통일로10|18층(남대문로5가|연세재단세브란스빌딩),201300191530,200511036,다이나써크서방캡슐(이스라디핀),-,8806536001618,20131014,생산공장의원재료수급이늦어지는원인으로수입이지연되어공급부족,20131014,수입,20131010,407,고혈압환자의신장기능을정상적으로유지하면서지속적인혈압조절은물론단백뇨감소효과를통한신장보호효과를나타냄,1)10월1일부터15|877팩시장출고진행완료(1.2개월재고분)2)생산공장의원재료공급정상화작업이완료후11월25일까지재고정상화예정,20131125,20131010,-,동의함,1168105478,다이나써크서방캡슐(이스라디핀),,,,,처리완료,2013-10-14,2013-11-25,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2013000024,처리완료,19910005,(주)녹십자,-,1735,충청북도청원군오창읍과학산업2로586(일반제제),201300224633,200403354,녹십자-파이브리노겐주(건조사람피브리노겐),-,200403354,20131220,생산대비수요증가-년간2회생산(약2|000병)하는품목으로2013년6~8월중사용량이2배로급증함에따라재고소진되었음-2013년9월공장설비교체로인해추가생산불가하였음.,20130610,생산,20131127,105병,본제품은외과처치|선천성저·무피브리노겐혈증등의저피브리노겐혈증에사용되며|대체의약품이전혀없습니다.다만허가받은적응증에만사용될경우공급에문제가발생하지않으므로환자치료에영향을미치는경우는없었고|간혹공급이한두달정도부족하였을경우라도환자치료에문제는없었음.,2013년11월11일에긴급하게생산에들어가분병을완료하였으며|자체품질검사를완료하고12월11일에국가검정을신청하여2014년2월초에공급이될수있도록할것이며|국가검정센터혈액제제검정팀담당자와협의하여최대한빠른시일내국가검정이완료되어공급을할수있도록하겠습니다.,20140210,20131204,-,동의함,3038117108,녹십자-파이브리노겐주(건조사람피브리노겐),,,,,처리완료,2013-12-20,2014-02-10,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2014000003,신청완료,19550004,제이더블유중외제약(주),-,1302,충청남도당진시송악읍한진1길56,201400011833,200200250,라보파서방캡슐(염산리토드린),-,8806449006816,20131126,2013.11.26일자로식약처판매중단및회수지시에의한생산중단(강제회수),20131126,생산,20140115,14|016갑,동일한적응증으로대체가능한주사제는JW중외제약의라보파주와한국페링제약의트랙토실주가있으나|경구제제형으로의대체품목이없음으로기존조산환자의경구제시장의공급부족이예상됨*파일첨부:2호서식날인본본,2013년11월26일판매중단및회수명령조치시점이후추가생산및공급계획은없으며|기존시장재고에대하여도전량회수예정임(공급정상화예상일자:해당없음),20200131,20140117,-,동의함,1188102477,라보파서방캡슐(염산리토드린),,,,,신청완료,2013-11-26,2020-01-31,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2014000004,신청완료,19920204,(주)한국로슈,-,2573,서울특별시서초구서초대로411지티타워(이스트)17층,201400025079,200008798,타미플루캡슐75밀리그램(인산오셀타미비르),-,8806450004610,20140205,계절독감이유행함에따라타미플루캡슐의수요가증가함,20140203,수입,20140204,0,도매상수준에서공급부족현상으로인해|직접적인환자치료에일시적인어려움이있을수있으나추가공급분확보로해소될것으로사료됨,2014년2월4째주경127|545명분의제품입고예정임,20140228,20140205,-,동의함,2208101640,타미플루캡슐75밀리그램(인산오셀타미비르),,,,,신청완료,2014-02-05,2014-02-28,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2014000007,신청완료,19990133,(유)한국비엠에스제약,-,4095,서울특별시강남구테헤란로504|해성1빌딩12층(대치동),201400063189,200805708,바이에타펜주5마이크로그램(엑세나타이드),-,8806587005917,20140401,BMS사는2013년바이에타품목의원개발사인Amylin사를합병하였고이에따라당시EU및미국등의허가권자인릴리사의제조원일부를변경하게되었습니다.국내에서는2013년7월동품목의허가권이한국릴리로부터한국BMS제약으로양도양수되었습니다.이에따라2013년9월26일보건복지부고시“약제급여목록및급여상한금액표고시개정”에따라이전품목허가권자인한국릴리의바이에타품목은2014년3월31일까지만보험적용이가능한상황입니다.따라서현재도매상및병원에비록한국릴리의바이에타품목재고는있으나보험규정에따라사용이불가능하다고하여BMS의제품을요청하고있습니다.국내에서는global제조원변경일정에따라2014년1월이전릴리제조원에서BMS사의제조원으로허가변경을진행하였습니다.그런데한국BMS의바이에타품목의수입일정에차질이발생하여국내제조원허가변경이후수입지연이발생하였고최대한급히이들제품을수입하였으나(2013년3월20일이들품목수입완료)국내품질검사일정에따라2014년5월에출하될것으로예상됩니다.(첨부:한국BMS바이에타수입신고필증)따라서2014년4월1일부터4월30일까지국내에서바이에타품목의공급부족이예상됩니다.,20140320,수입,20140320,2877,현재바이에타제품의제네릭은없습니다.또한같은계열의약제로서노보노디스크제약의빅토자펜주6밀리그램(리라글루티드)제품이있으나국내제품출시를하지않은것으로알고있습니다.(첨부:바이에타효능효과)따라서바이에타제품이공급되지않을경우대체의약품이없어지속적인혈당관리가필요한환자에게어려움이있을것으로사료됩니다.,공급부족사유에서말씀드린바와같이현재품목제품자체는각도매상및자사의창고에보관되어있으나관련보험규정과국내품질검사일정에따라출하가지연되고있는상황입니다.조속한공급을위해폐사에서는품질검사수행기관인한독약품과긴밀히협의하고있으나시험검사항목중긴시간을요하는검사항목이있어품질검사일정에따르면최소한달의시험기간이소요될것으로보입니다.,20140501,20140321,-,동의함,1238100239,바이에타펜주5마이크로그램(엑세나타이드),,,,,신청완료,2014-04-01,2014-05-01,2026-03-13T15:42:49.322155
