country_code,country_name,source,medicine_name,active_substance,strength,package_size,atc_code,product_no,shortage_start,estimated_end,status,scraped_at
LV,Latvia,ZVA,Gaduar 20 mg/5 mg/12.5 mg film-coated tablets,"Olmesartanum medoxomilum, Amlodipinum, Hydrochlorothiazidum",1 UD,28 pcs,C09CA08,20-0053-01,2025-10-09,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Gaduar 40 mg/10 mg/12.5 mg film-coated tablets,"Olmesartanum medoxomilum, Amlodipinum, Hydrochlorothiazidum",1 UD,28 pcs,C09CA08,20-0055-01,2025-10-09,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Gaduar 40 mg/5 mg/12.5 mg film-coated tablets,"Olmesartanum medoxomilum, Amlodipinum, Hydrochlorothiazidum",1 UD,28 pcs,C09CA08,20-0054-01,2025-10-24,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Galvus,Vildagliptinum,50 mg,180 pcs,A10BH02,EU/1/07/414/009,2025-08-01,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Gammanorm 165 mg/ml solution for injection,Immunoglobulinum humanum normale,"1,65 g/10 ml",1 pc,,10-0657-01,2022-10-17,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Gammanorm 165 mg/ml solution for injection,Immunoglobulinum humanum normale,"3,3 g/20 ml",1 pc,,10-0657-04,2022-10-17,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Ganirelix Gedeon Richter,Ganirelixum,"0,25 mg/0,5 ml",1 pc,H01CC01,EU/1/22/1658/001,2026-01-01,2026-12-31,shortage,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,"Gasec Gastrocaps 40 mg gastro-resistant capsules, hard",Omeprazolum,40 mg,14 pcs,A02BC01,04-0342-01,2019-07-05,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Gemcitabine Kabi 38 mg/ml concentrate for solution for infusion,Gemcitabinum,"200 mg/5,26 ml",1 pc,,15-0028-01,2024-04-30,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Gemcitabine Kabi 38 mg/ml concentrate for solution for infusion,Gemcitabinum,"1000 mg/26,3 ml",1 pc,,15-0028-02,2024-04-30,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Gemsol 40 mg/ml concentrate for solution for infusion,Gemcitabinum,2000 mg/50 ml,1 pc,,10-0549-05,2024-08-16,,leaving the market,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Giona Easyhaler 100 micrograms/dose inhalation powder,Budesonidum,100 µg/1 dose,200 pcs,,05-0272-01,2020-02-28,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Giona Easyhaler 200 micrograms/dose inhalation powder,Budesonidum,200 µg/1 dose,200 pcs,,05-0273-03,2026-01-09,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Giona Easyhaler 400 micrograms/dose inhalation powder,Budesonidum,400 µg/1 dose,100 pcs,,05-0274-03,2026-01-09,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Gliclada 30 mg modified-release tablets,Gliclazidum,30 mg,60 pcs,,08-0047-07,2019-07-01,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Gliclazide Zentiva 30 mg modified-release tablets,Gliclazidum,30 mg,60 pcs,,14-0166-01,2020-02-24,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Gliclazide Zentiva 60 mg modified-release tablets,Gliclazidum,60 mg,30 pcs,,14-0167-01,2020-02-24,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Glivec,Imatinibum,100 mg,120 pcs,L01EA01,EU/1/01/198/011,2018-01-02,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Glucose Fresenius 10% solution for infusion,Glucosum,25 g/250 ml,20 pcs,,99-0372-05,2025-10-28,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Glucose Fresenius 5% solution for infusion,Glucosum,1000 ml,10 pcs,,99-0371-11,2025-10-28,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Glycophos 216 mg/ml concentrate for solution for infusion,Natrii glycerophosphas,"4,32 g/20 ml",10 pcs,,04-0075-03,2022-09-01,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Glypvilo 50 mg tablets,Vildagliptinum,50 mg,60 pcs,A10BH02,18-0025-04,2025-08-21,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,GONAL-f,Follitropinum alfa,5 µg/1 ml,1 pc,,EU/1/95/001/025,2023-11-20,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,GONAL-f,Follitropinum alfa,"11 µg/0,25 ml",1 pc,,EU/1/95/001/036,2024-07-01,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Gynofort 20 mg/g vaginal cream,Butoconazoli nitras,100 mg/5 g,1 pc,,03-0350-01,2023-07-01,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Halixol 30 mg tablets,Ambroxoli hydrochloridum,30 mg,20 pcs,R02AD05,01-0046-01,2019-01-02,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Hartil HCT 5 mg/25 mg tablets,"Ramiprilum, Hydrochlorothiazidum",5 mg/25 mg,28 pcs,C09AA05,I000976-01,2020-01-28,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Hartil HCT 5 mg/25 mg tablets,"Ramiprilum, Hydrochlorothiazidum",5 mg/25 mg,28 pcs,C09AA05,07-0083-05,2020-01-29,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Havrix 720 ELISA Units/0.5 ml suspension for injection in pre-filled syringe,Viri hepatitidis A inactivatum,"0,5 ml",1 pc,,96-0351-01,2026-02-10,2026-04-30,shortage,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Heparīna nātrijs Panpharma 25000 SV/5 ml šķīdums injekcijām flakonos,Heparinum natricum,25000 IU/5 ml,1 pc,B01AB01,99-0448-02,2016-08-09,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Herbion Efeja 35 mg lozenges,Hederae helicis folii extractum siccum,35 mg,16 pcs,R05CA12,19-0101-02,2021-12-22,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Hexacima,"Vaccinum diphtheriae, tetani, pertussis sine cellulis ex elementis praeparatum, hepatitidis B (ADNr), poliomyelitidis inactivatum et haemophili stirpis b coniugatum adsorbatum","0,5 ml",1 pc,,EU/1/13/828/006,2020-01-06,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Hexoral Spray 2 mg/ml nebuliser solution,Hexetidinum,80 mg/40 ml,1 pc,,94-0313-01,2022-08-03,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Hexoraletten N 5 mg/1.5 mg lozenges,"Chlorhexidini dihydrochloridum, Benzocainum","5 mg/1,5 mg",20 pcs,,98-0597-01,2024-01-22,2027-01-31,shortage,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Hjertemagnyl 150 mg/21 mg film-coated tablets,"Acidum acetylsalicylicum, Magnesii oxidum",150 mg/21 mg,30 pcs,,93-0449-02,2018-10-01,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Hjertemagnyl 75 mg/10.5 mg film-coated tablets,"Acidum acetylsalicylicum, Magnesii oxidum","75 mg/10,5 mg",30 pcs,,05-0414-01,2018-10-01,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Holoxan 1 g powder for solution for infusion,Ifosfamidum,1 g,1 pc,,01-0469-01,2026-02-24,2027-01-01,shortage,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Holoxan 500 mg powder for solution for infusion,Ifosfamidum,500 mg,1 pc,,01-0468-01,2026-02-24,2027-01-01,shortage,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Hukyndra,Adalimumabum,"40 mg/0,4 ml",1 pc,L04AB04,EU/1/21/1589/001,2024-02-01,2029-02-01,shortage,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Hukyndra,Adalimumabum,"80 mg/0,8 ml",1 pc,L04AB04,EU/1/21/1589/007,2025-06-01,2030-12-31,shortage,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Hukyndra,Adalimumabum,"40 mg/0,4 ml",1 pc,L04AB04,EU/1/21/1589/004,2024-01-13,2029-02-01,shortage,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Humalog,Insulinum lisprum,300 U/3 ml,5 pcs,,EU/1/96/007/004,2023-04-01,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Humira,Adalimumabum,"40 mg/0,8 ml",2 pcs,L04AB04,EU/1/03/256/001,2018-06-06,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Humira,Adalimumabum,"40 mg/0,8 ml",2 pcs,L04AB04,EU/1/03/256/003,2017-01-01,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Humira,Adalimumabum,"40 mg/0,4 ml",2 pcs,L04AB04,EU/1/03/256/013,2023-02-28,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Humulin R 100 IU/ml solution for injection in cartridge,Insulinum humanum,300 IU/3 ml,5 pcs,,18-0012-01,2026-01-01,,leaving the market,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Hustagil Thyme Cough Syrup oral solution,Thymi herbae extractum fluidum,150 ml,1 pc,,96-0037-01,2017-02-28,,shortage - end date unknown,2026-03-12T15:53:46.755347
LV,Latvia,ZVA,Hyalgan 20 mg/2 ml solution for injection,Natrii hyaluronas,20 mg/2 ml,1 pc,,03-0496-01,2024-02-29,2030-01-31,shortage,2026-03-12T15:53:46.764228
LV,Latvia,ZVA,Hydrocortison-Richter 25 mg/5 mg/ml suspension for injection,"Hydrocortisoni acetas, Lidocaini hydrochloridum",125 mg/5 ml,1 pc,,97-0269-01,2024-12-11,2026-04-01,shortage,2026-03-12T15:53:46.764228
LV,Latvia,ZVA,Hydrocortisonum PharmaSwiss 20 mg tablets,Hydrocortisonum,20 mg,20 pcs,,10-0143-01,2025-08-08,2026-05-01,shortage,2026-03-12T15:53:46.764228
LV,Latvia,ZVA,Ibandronic Acid Teva,Acidum ibandronicum,150 mg,1 pc,,EU/1/10/642/003,2023-10-23,2026-12-31,shortage,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Ibandronic Acid Teva,Acidum ibandronicum,150 mg,3 pcs,,EU/1/10/642/004,2023-10-18,2026-12-31,shortage,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Ibrance,Palbociclibum,100 mg,21 pcs,L01EF01,EU/1/16/1147/003,2023-08-14,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Ibrance,Palbociclibum,125 mg,21 pcs,L01EF01,EU/1/16/1147/005,2023-04-03,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Ibugesic 600 mg film-coated tablets,Ibuprofenum,600 mg,50 pcs,M01AE01,01-0413-01,2019-01-09,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Imatinib Teva,Imatinibum,400 mg,30 pcs,L01EA01,EU/1/12/808/013,2018-10-26,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Imatinib Teva,Imatinibum,100 mg,120 pcs,L01EA01,EU/1/12/808/004,2019-07-05,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Imbruvica,Ibrutinibum,140 mg,90 pcs,L01EL01,EU/1/14/945/001,2021-08-01,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Imovane 7.5 mg film-coated tablets,Zopiclonum,"7,5 mg",20 pcs,N05CF01,98-0590-02,2022-07-01,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Imovax d.T. Adult suspension for injection in pre-filled syringe,Vaccinum diphtheriae et tetani adsorbatum,"0,5 ml",10 pcs,,06-0098-02,2020-03-18,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Indamax 1.5 mg prolonged-release tablets,Indapamidum,"1,5 mg",30 pcs,,10-0006-06,2025-12-28,2026-07-06,shortage,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Infanrix hexa,"Vaccinum diphtheriae, tetani, pertussis sine cellulis ex elementis praeparatum, hepatitidis B (ADNr), poliomyelitidis inactivatum et haemophili stirpis b coniugatum adsorbatum","0,5 ml",10 pcs,,EU/1/00/152/002,2025-09-16,2027-01-01,shortage,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Inflectra,Infliximabum,100 mg,1 pc,L04AB02,EU/1/13/854/001,2024-01-01,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Influcid tablets,"Eupatorium perfoliatum, Bryonia dioica, Phosphorus, Ipecacuanha, Gelsemium, Aconitum",1 UD,40 pcs,,00-0990-02,2020-01-20,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Influvac suspension for injection,Vaccinum influenzae inactivatum ex corticis antigeniis praeparatum,"0,5 ml",1 pc,,24-0156-01,2025-12-16,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Inlyta,Axitinibum,1 mg,56 pcs,L01EK01,EU/1/12/777/002,2026-01-01,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Inlyta,Axitinibum,5 mg,56 pcs,L01EK01,EU/1/12/777/005,2026-01-01,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,INOmax,Nitrogenii oxidum,10 l,1 pc,,EU/1/01/194/001,2017-01-01,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Instillagel 20.9 mg/0.52 mg/ml Gel,"Chlorhexidini digluconas, Lidocaini hydrochloridum",6 ml,1 pc,,03-0491-01,2019-08-26,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Instillagel 20.9 mg/0.52 mg/ml Gel,"Chlorhexidini digluconas, Lidocaini hydrochloridum",11 ml,1 pc,,03-0491-02,2019-08-26,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Insulin lispro Sanofi,Insulinum lisprum,300 U/3 ml,5 pcs,,EU/1/17/1203/001,2022-03-28,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Insulin lispro Sanofi,Insulinum lisprum,1000 U/10 ml,1 pc,,EU/1/17/1203/007,2023-01-30,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Insulin lispro Sanofi,Insulinum lisprum,300 U/3 ml,5 pcs,,EU/1/17/1203/005,2025-05-06,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Insuman Basal SoloStar,Insulinum humanum,300 IU/3 ml,5 pcs,,EU/1/97/030/148,2024-03-01,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Invanz,Ertapenemum,1 g,1 pc,J01DH03,EU/1/02/216/001,2016-07-07,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Ipertrofan 40 mg gastro-resistant tablets,Mepartricinum,40 mg,20 pcs,,95-0014-01,2016-07-11,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Ipigrix 5 mg/ml solution for injection,Ipidacrini hydrochloridum,5 mg/1 ml,10 pcs,,11-0366-01,2020-06-10,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Ipinzan 50 mg/1000 mg film-coated tablets,"Vildagliptinum, Metformini hydrochloridum",50 mg/1000 mg,60 pcs,,21-0195-07,2025-09-03,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Ipinzan 50 mg/850 mg film-coated tablets,"Vildagliptinum, Metformini hydrochloridum",50 mg/850 mg,60 pcs,,21-0194-07,2025-09-03,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Ipraalox 20 mg gastro-resistant tablets,Pantoprazolum,20 mg,14 pcs,A02BC02,11-0064-02,2025-05-25,2030-12-31,shortage,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Iressa,Gefitinibum,250 mg,30 pcs,L01EB01,EU/1/09/526/002,2019-09-01,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Irinotecan Kabi 20 mg/ml concentrate for solution for infusion,Irinotecani hydrochloridum trihydricum,40 mg/2 ml,1 pc,L01CE02,08-0260-03,2024-04-30,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Isentress,Raltegravirum,25 mg,60 pcs,J05AJ01,EU/1/07/436/003,2026-02-28,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Isentress,Raltegravirum,100 mg,60 pcs,J05AJ01,EU/1/07/436/004,2026-01-01,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,ISMN STADA 20 mg tablets,Isosorbidi mononitras,20 mg,100 pcs,,05-0087-02,2025-09-22,2026-12-31,shortage,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,ISMN STADA 40 mg tablets,Isosorbidi mononitras,40 mg,100 pcs,,05-0088-02,2026-02-16,2026-12-31,shortage,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Isoket 1.25 mg/dose spray,Isosorbidi dinitras,"1,25 mg/1 dose",300 pcs,,99-0862-01,2026-02-04,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Isomonit 60 mg prolonged-release tablets,Isosorbidi mononitras,60 mg,60 pcs,,03-0479-03,2024-02-01,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Itivas 100 mg film-coated tablets,Imatinibum,100 mg,60 pcs,L01EA01,13-0055-03,2021-06-30,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Itivas 400 mg film-coated tablets,Imatinibum,400 mg,60 pcs,L01EA01,13-0056-03,2022-06-28,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Itranols 100 mg cietās kapsulas,Itraconazolum,100 mg,10 pcs,J02AC02,01-0186-02,2017-10-02,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Ivabradine Accord,Ivabradinum,"7,5 mg",56 pcs,,EU/1/17/1190/010,2025-03-24,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Ivabradine Viatris 5 mg film-coated tablets,Ivabradinum,5 mg,56 pcs,,16-0252-13,2023-04-01,2026-04-01,shortage,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Ivabradine Viatris 7.5 mg film-coated tablets,Ivabradinum,"7,5 mg",56 pcs,,16-0253-13,2024-12-18,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Ivabradine Zentiva,Ivabradinum,5 mg,56 pcs,,EU/1/16/1144/003,2020-08-05,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Ivabradine Zentiva,Ivabradinum,"7,5 mg",56 pcs,,EU/1/16/1144/010,2023-04-17,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Jamesi 50 mg/850 mg film-coated tablets,"Sitagliptinum, Metformini hydrochloridum",50 mg/850 mg,196 pcs,,22-0040-05,2025-08-20,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Janumet,"Sitagliptinum, Metformini hydrochloridum",50 mg/850 mg,196 pcs,,EU/1/08/455/015,2024-08-20,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Janumet,"Sitagliptinum, Metformini hydrochloridum",50 mg/850 mg,56 pcs,,EU/1/08/455/003,2024-08-20,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Janumet,"Sitagliptinum, Metformini hydrochloridum",50 mg/1000 mg,56 pcs,,EU/1/08/455/010,2024-08-20,,shortage - end date unknown,2026-03-12T15:53:47.050867
LV,Latvia,ZVA,Janumet,"Sitagliptinum, Metformini hydrochloridum",50 mg/1000 mg,196 pcs,,EU/1/08/455/016,2024-08-20,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Januvia,Sitagliptinum,25 mg,28 pcs,A10BH01,EU/1/07/383/002,2018-04-01,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Januvia,Sitagliptinum,50 mg,28 pcs,A10BH01,EU/1/07/383/008,2024-08-20,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Januvia,Sitagliptinum,100 mg,28 pcs,A10BH01,EU/1/07/383/014,2024-08-20,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Januvia,Sitagliptinum,100 mg,98 pcs,A10BH01,EU/1/07/383/017,2024-08-20,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Jazeta 100 mg film-coated tablets,Sitagliptinum,100 mg,28 pcs,A10BH01,21-0201-02,2025-10-17,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Jazeta 50 mg film-coated tablets,Sitagliptinum,50 mg,28 pcs,A10BH01,21-0200-02,2025-09-04,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,JEVTANA,Cabazitaxelum,"1,5 ml/4,5 ml",1 pc,L01CD04,EU/1/11/676/001,2025-04-08,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kaletra,"Lopinavirum, Ritonavirum",60 ml,5 pcs,,EU/1/01/172/003,2023-01-01,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kaletra,"Lopinavirum, Ritonavirum",60 ml,2 pcs,,EU/1/01/172/009,2023-01-01,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kaletra,"Lopinavirum, Ritonavirum",200 mg/50 mg,120 pcs,,EU/1/01/172/004,2024-08-09,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kaletra,"Lopinavirum, Ritonavirum",100 mg/25 mg,60 pcs,,EU/1/01/172/006,2023-01-01,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kamiren 4 mg tablets,Doxazosinum,4 mg,30 pcs,C02CA04,01-0181-01,2021-12-22,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kapidin 10 mg film-coated tablets,Lercanidipini hydrochloridum,10 mg,28 pcs,,12-0142-14,2026-01-15,,leaving the market,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kestine 10 mg film-coated tablets,Ebastinum,10 mg,30 pcs,,99-0237-04,2018-08-13,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kestine 10 mg film-coated tablets,Ebastinum,10 mg,10 pcs,,02-0115-01,2018-08-13,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Ketanov 10 mg film-coated tablets,Ketorolacum trometamolum,10 mg,20 pcs,S01BC05,I000445-01,2020-02-14,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Ketanov 10 mg film-coated tablets,Ketorolacum trometamolum,10 mg,20 pcs,S01BC05,I000430-01,2020-02-14,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kineret,Anakinrum,"100 mg/0,67 ml",28 pcs,,EU/1/02/203/007,2019-01-16,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kiovig,Immunoglobulinum humanum normale,20 g/200 ml,1 pc,,EU/1/05/329/005,2018-06-28,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Klimaktoplan tablets,"Cimicifuga, Sepia officinalis, Ignatia amara, Sanguinaria",1 UD,100 pcs,,15-0266-01,2019-10-28,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Komboglyze,"Saxagliptinum, Metformini hydrochloridum","2,5 mg/1000 mg",60 pcs,,EU/1/11/731/009,2024-03-27,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Komboglyze,"Saxagliptinum, Metformini hydrochloridum","2,5 mg/850 mg",60 pcs,,EU/1/11/731/003,2024-03-27,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,"Kreon 25 000 U gastro-resistant capsules, hard",Pancreatis pulvis,25000 U,20 pcs,,99-0595-05,2025-02-01,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kuvan,Sapropterinum,100 mg,120 pcs,A16AX07,EU/1/08/481/002-P01,2024-09-13,2029-12-31,shortage,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kventiax 150 mg prolonged-release tablets,Quetiapinum,150 mg,60 pcs,,14-0278-04,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kventiax 200 mg prolonged-release tablets,Quetiapinum,200 mg,60 pcs,,14-0279-04,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kventiax 300 mg prolonged-release tablets,Quetiapinum,300 mg,60 pcs,,14-0280-04,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kventiax 400 mg prolonged-release tablets,Quetiapinum,400 mg,60 pcs,,18-0117-04,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Kventiax 50 mg prolonged-release tablets,Quetiapinum,50 mg,60 pcs,,15-0318-04,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,L-Thyroxin Berlin-Chemie 150 micrograms tablets,Levothyroxinum natricum,150 µg,25 pcs,,06-0016-01,2019-11-27,,shortage - end date unknown,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Lacipil 4 mg film-coated tablets,Lacidipinum,4 mg,56 pcs,,99-0780-03,2026-03-10,2026-03-25,shortage,2026-03-12T15:53:47.319544
LV,Latvia,ZVA,Lactulose Fresenius 670 mg/ml oral solution,Lactulosum,201 g/300 ml,1 pc,,10-0551-04,2021-08-19,,shortage - end date unknown,2026-03-12T15:53:47.319544
